firm_id,year,industry,log_size,log_age,flat,tau,K,quality_latent,ROA
0,2015,tech,8.166687903143423,3.052824558048973,0.6297118064838769,0.4808720982464906,8.480007946879752,0.3752255979032286,0.14821072932141882
0,2016,tech,8.166687903143423,3.052824558048973,0.6017872853396002,0.4538164205232488,8.480007946879752,0.3752255979032286,0.19618507112827974
0,2017,tech,8.166687903143423,3.052824558048973,0.5908534505861627,0.5147772300145983,8.480007946879752,0.3752255979032286,0.15550036807283707
0,2018,tech,8.166687903143423,3.052824558048973,0.6644768130691768,0.5459905452736566,8.480007946879752,0.3752255979032286,0.17047791518957764
0,2019,tech,8.166687903143423,3.052824558048973,0.5957430686110639,0.6034640919785428,8.480007946879752,0.3752255979032286,0.19669417861044017
0,2020,tech,8.166687903143423,3.052824558048973,0.6439863767152747,0.629404564676724,8.480007946879752,0.3752255979032286,0.2561667615881351
0,2021,tech,8.166687903143423,3.052824558048973,0.6130289953162444,0.6216820153935473,8.480007946879752,0.3752255979032286,0.16447210492511527
0,2022,tech,8.166687903143423,3.052824558048973,0.6741487172642502,0.7173306162652444,8.480007946879752,0.3752255979032286,0.20134430482559237
1,2015,retail,7.335393323162023,3.543130850457516,0.31228568134587154,0.4065578010917623,2.5799217615187358,-0.4122406078456198,0.11000689885097516
1,2016,retail,7.335393323162023,3.543130850457516,0.24604893687864365,0.4122061764898709,2.5799217615187358,-0.4122406078456198,0.07983005384628165
1,2017,retail,7.335393323162023,3.543130850457516,0.2969628354592599,0.4439873350950956,2.5799217615187358,-0.4122406078456198,0.1375789739929589
1,2018,retail,7.335393323162023,3.543130850457516,0.2956151720867648,0.5237241593278222,2.5799217615187358,-0.4122406078456198,0.04447496781880995
1,2019,retail,7.335393323162023,3.543130850457516,0.3321624763721382,0.5215031477483631,2.5799217615187358,-0.4122406078456198,0.1113610787005477
1,2020,retail,7.335393323162023,3.543130850457516,0.3944680568610697,0.57672691455216,2.5799217615187358,-0.4122406078456198,0.08340704541836538
1,2021,retail,7.335393323162023,3.543130850457516,0.3457891382381986,0.6093120603944491,2.5799217615187358,-0.4122406078456198,0.09042252500084291
1,2022,retail,7.335393323162023,3.543130850457516,0.31512241170453087,0.5596615365840237,2.5799217615187358,-0.4122406078456198,0.0678274692445647
2,2015,energy,5.206240531616441,3.3895779846284655,0.13672990073688618,0.5243440781005757,3.571212868035283,0.3452426770338841,0.15264567644046428
2,2016,energy,5.206240531616441,3.3895779846284655,0.19252657654851957,0.5804597177103796,3.571212868035283,0.3452426770338841,0.135490707768224
2,2017,energy,5.206240531616441,3.3895779846284655,0.15903510214481467,0.5806555849152122,3.571212868035283,0.3452426770338841,0.08818958128948558
2,2018,energy,5.206240531616441,3.3895779846284655,0.11784439412586799,0.560936328857292,3.571212868035283,0.3452426770338841,0.10908594505951025
2,2019,energy,5.206240531616441,3.3895779846284655,0.2201887290831942,0.6076251511370658,3.571212868035283,0.3452426770338841,0.1274441560714703
2,2020,energy,5.206240531616441,3.3895779846284655,0.27516143263632564,0.6595937545090111,3.571212868035283,0.3452426770338841,0.1620168463728371
2,2021,energy,5.206240531616441,3.3895779846284655,0.1735191337465285,0.6956268110367629,3.571212868035283,0.3452426770338841,0.11229410270041609
2,2022,energy,5.206240531616441,3.3895779846284655,0.21324836395199426,0.767456638849764,3.571212868035283,0.3452426770338841,0.09068180766290529
3,2015,finance,5.464753761067202,3.143420507965053,0.18429710947846353,0.29601734022489856,6.217211821772929,0.11886780116613894,0.15322323853644426
3,2016,finance,5.464753761067202,3.143420507965053,0.20114082823735074,0.3301819528640636,6.217211821772929,0.11886780116613894,0.09328681677957115
3,2017,finance,5.464753761067202,3.143420507965053,0.16130969864238787,0.26458679955906006,6.217211821772929,0.11886780116613894,0.11604473035161383
3,2018,finance,5.464753761067202,3.143420507965053,0.1344629679020598,0.3570558750878573,6.217211821772929,0.11886780116613894,0.12339149754422439
3,2019,finance,5.464753761067202,3.143420507965053,0.13975696055474238,0.32102667396697937,6.217211821772929,0.11886780116613894,0.1386984422711908
3,2020,finance,5.464753761067202,3.143420507965053,0.26520360367459433,0.4715190728829526,6.217211821772929,0.11886780116613894,0.2213212970825576
3,2021,finance,5.464753761067202,3.143420507965053,0.25401774694367507,0.3820683124140065,6.217211821772929,0.11886780116613894,0.06646812562284429
3,2022,finance,5.464753761067202,3.143420507965053,0.25668284839706706,0.419132193402868,6.217211821772929,0.11886780116613894,0.1193646385403745
4,2015,energy,7.195411782209328,3.786191608818446,0.37923200656026557,0.21381518319889967,3.429604556791807,0.5329901153938218,0.1014564469692951
4,2016,energy,7.195411782209328,3.786191608818446,0.3779354832604355,0.37635172315298726,3.429604556791807,0.5329901153938218,0.11229692552094042
4,2017,energy,7.195411782209328,3.786191608818446,0.4661212466740404,0.2850958467320996,3.429604556791807,0.5329901153938218,0.15738352029468028
4,2018,energy,7.195411782209328,3.786191608818446,0.45344433479251633,0.344947417949257,3.429604556791807,0.5329901153938218,0.1316252752313798
4,2019,energy,7.195411782209328,3.786191608818446,0.4114574017157536,0.3990558219148639,3.429604556791807,0.5329901153938218,0.1231208321856286
4,2020,energy,7.195411782209328,3.786191608818446,0.3929164982988608,0.36009543088279583,3.429604556791807,0.5329901153938218,0.1409299162160928
4,2021,energy,7.195411782209328,3.786191608818446,0.5431513493077449,0.4476125983985182,3.429604556791807,0.5329901153938218,0.13177870105011708
4,2022,energy,7.195411782209328,3.786191608818446,0.48848809346735034,0.5234530035238536,3.429604556791807,0.5329901153938218,0.14728341781968962
5,2015,manuf,6.425219018296018,4.169155433793762,0.25504123966200626,0.028265165574662875,3.7945363845831315,0.5531443550299444,0.15003942778654414
5,2016,manuf,6.425219018296018,4.169155433793762,0.3006632676212012,0.09384937166409307,3.7945363845831315,0.5531443550299444,0.12488868685492645
5,2017,manuf,6.425219018296018,4.169155433793762,0.34727225120412736,0.1803535207854446,3.7945363845831315,0.5531443550299444,0.13297473816477956
5,2018,manuf,6.425219018296018,4.169155433793762,0.3725904634280236,0.07204736229165502,3.7945363845831315,0.5531443550299444,0.12301894790825595
5,2019,manuf,6.425219018296018,4.169155433793762,0.3082320102495371,0.1353017239159508,3.7945363845831315,0.5531443550299444,0.1043970849459899
5,2020,manuf,6.425219018296018,4.169155433793762,0.34368735172914006,0.2506903480271364,3.7945363845831315,0.5531443550299444,0.09332628771991079
5,2021,manuf,6.425219018296018,4.169155433793762,0.37192509839390153,0.22468746899955278,3.7945363845831315,0.5531443550299444,0.12097543139259782
5,2022,manuf,6.425219018296018,4.169155433793762,0.4305314150294109,0.295578863813053,3.7945363845831315,0.5531443550299444,0.171558558155285
6,2015,pharma,6.568924957676236,1.8292463985303975,0.39648822715874776,0.23167032009718014,8.152028694164649,-0.11192940844024976,0.14938845488073224
6,2016,pharma,6.568924957676236,1.8292463985303975,0.3995693859697417,0.22288026235085465,8.152028694164649,-0.11192940844024976,0.04816110407990769
6,2017,pharma,6.568924957676236,1.8292463985303975,0.4378902818296767,0.236549543479184,8.152028694164649,-0.11192940844024976,0.09750675233624827
6,2018,pharma,6.568924957676236,1.8292463985303975,0.4121805389485427,0.30527561778346424,8.152028694164649,-0.11192940844024976,0.06574609404456358
6,2019,pharma,6.568924957676236,1.8292463985303975,0.3926713155873725,0.4242160044346984,8.152028694164649,-0.11192940844024976,0.08791767813366921
6,2020,pharma,6.568924957676236,1.8292463985303975,0.42118429893419007,0.44252266108641913,8.152028694164649,-0.11192940844024976,0.2158790090605361
6,2021,pharma,6.568924957676236,1.8292463985303975,0.427445246415655,0.3843161616820453,8.152028694164649,-0.11192940844024976,0.13479629617514025
6,2022,pharma,6.568924957676236,1.8292463985303975,0.5824584600772018,0.38957183681643703,8.152028694164649,-0.11192940844024976,0.12115029663844464
7,2015,finance,8.519073726729744,3.1243434621347728,0.36719191223649655,0.4221071328102485,6.388668788030872,0.21738303723330932,0.14132866552281967
7,2016,finance,8.519073726729744,3.1243434621347728,0.32352619013939404,0.4626406893740661,6.388668788030872,0.21738303723330932,0.14006469302429092
7,2017,finance,8.519073726729744,3.1243434621347728,0.4742625072630662,0.5429151150061435,6.388668788030872,0.21738303723330932,0.16221804172816606
7,2018,finance,8.519073726729744,3.1243434621347728,0.341451231331798,0.4654844600277971,6.388668788030872,0.21738303723330932,0.17909645491723797
7,2019,finance,8.519073726729744,3.1243434621347728,0.4027415530738933,0.5591866550427982,6.388668788030872,0.21738303723330932,0.09749432145954112
7,2020,finance,8.519073726729744,3.1243434621347728,0.4459760158944454,0.5881577324357083,6.388668788030872,0.21738303723330932,0.11963948946027758
7,2021,finance,8.519073726729744,3.1243434621347728,0.38602785144403895,0.6105296070813946,6.388668788030872,0.21738303723330932,0.15391134094948164
7,2022,finance,8.519073726729744,3.1243434621347728,0.40499553252635867,0.6258413881844953,6.388668788030872,0.21738303723330932,0.14637240157762402
8,2015,finance,8.295742020547282,2.7371798215016847,0.202328144687737,0.0,6.735745986496578,-1.2833292204656488,0.04183847119232017
8,2016,finance,8.295742020547282,2.7371798215016847,0.2803965917141273,0.09288046001635908,6.735745986496578,-1.2833292204656488,0.1036502848025994
8,2017,finance,8.295742020547282,2.7371798215016847,0.28426495642806404,0.11713771749403384,6.735745986496578,-1.2833292204656488,0.10491269022445043
8,2018,finance,8.295742020547282,2.7371798215016847,0.2573440199160943,0.16269377740873314,6.735745986496578,-1.2833292204656488,0.04648009540653912
8,2019,finance,8.295742020547282,2.7371798215016847,0.2487216527721396,0.13167729740483972,6.735745986496578,-1.2833292204656488,0.08411985893693671
8,2020,finance,8.295742020547282,2.7371798215016847,0.19647918082343607,0.22086826403355725,6.735745986496578,-1.2833292204656488,0.05318607281890793
8,2021,finance,8.295742020547282,2.7371798215016847,0.32395671665254533,0.24960900988610119,6.735745986496578,-1.2833292204656488,0.11242959667357194
8,2022,finance,8.295742020547282,2.7371798215016847,0.31193309653611156,0.18669264011072115,6.735745986496578,-1.2833292204656488,0.05294958861136131
9,2015,pharma,6.021529762875106,3.9242496288853568,0.6051426290037183,0.40767093034853935,7.913996403702592,-0.25913992118313733,0.131668594858448
9,2016,pharma,6.021529762875106,3.9242496288853568,0.5883062340541252,0.5458781221073711,7.913996403702592,-0.25913992118313733,0.184654148491683
9,2017,pharma,6.021529762875106,3.9242496288853568,0.4915426415522592,0.5356783736848192,7.913996403702592,-0.25913992118313733,0.14847031083395348
9,2018,pharma,6.021529762875106,3.9242496288853568,0.5256248354197992,0.6483604726146037,7.913996403702592,-0.25913992118313733,0.15355457343536275
9,2019,pharma,6.021529762875106,3.9242496288853568,0.6570337546846665,0.5964847642315916,7.913996403702592,-0.25913992118313733,0.16955396818834903
9,2020,pharma,6.021529762875106,3.9242496288853568,0.6781281331919483,0.6586376314979501,7.913996403702592,-0.25913992118313733,0.16062005771885313
9,2021,pharma,6.021529762875106,3.9242496288853568,0.6482217173565825,0.644788700102888,7.913996403702592,-0.25913992118313733,0.14562301935662222
9,2022,pharma,6.021529762875106,3.9242496288853568,0.6370784287698783,0.7246582652666032,7.913996403702592,-0.25913992118313733,0.18810369405050364
10,2015,pharma,7.83117475198614,4.862122480276868,0.13635786425895907,0.1998119328041761,8.43749548484021,0.7407277738294866,0.20261465652040953
10,2016,pharma,7.83117475198614,4.862122480276868,0.13373097715442,0.31426804226055804,8.43749548484021,0.7407277738294866,0.19655407907818953
10,2017,pharma,7.83117475198614,4.862122480276868,0.086502971649315,0.28988693592259107,8.43749548484021,0.7407277738294866,0.10824482193297941
10,2018,pharma,7.83117475198614,4.862122480276868,0.13690913420099007,0.3875382887275164,8.43749548484021,0.7407277738294866,0.17484262692385633
10,2019,pharma,7.83117475198614,4.862122480276868,0.20042965766868898,0.343442189131142,8.43749548484021,0.7407277738294866,0.08987197794246947
10,2020,pharma,7.83117475198614,4.862122480276868,0.1993336279717804,0.4110817831413033,8.43749548484021,0.7407277738294866,0.17536799350448448
10,2021,pharma,7.83117475198614,4.862122480276868,0.24171363001332477,0.46548248176918394,8.43749548484021,0.7407277738294866,0.18804332724207418
10,2022,pharma,7.83117475198614,4.862122480276868,0.2280765174080147,0.5111554127108954,8.43749548484021,0.7407277738294866,0.14543117227516886
11,2015,manuf,4.776721903835769,1.133107104121356,0.3011895879229479,0.761894247051825,3.910194293084271,0.09838804832847863,0.11621259606611498
11,2016,manuf,4.776721903835769,1.133107104121356,0.35499231402779935,0.805485590931147,3.910194293084271,0.09838804832847863,0.16711462718931333
11,2017,manuf,4.776721903835769,1.133107104121356,0.35164591319439975,0.8460603266454911,3.910194293084271,0.09838804832847863,0.13158634588218454
11,2018,manuf,4.776721903835769,1.133107104121356,0.3232328987393336,0.7981408769747659,3.910194293084271,0.09838804832847863,0.08198178577422979
11,2019,manuf,4.776721903835769,1.133107104121356,0.3306961172440241,0.8375962235397382,3.910194293084271,0.09838804832847863,0.15211140667229026
11,2020,manuf,4.776721903835769,1.133107104121356,0.4711413014890059,0.8266296304476337,3.910194293084271,0.09838804832847863,0.14245352216385274
11,2021,manuf,4.776721903835769,1.133107104121356,0.34307561297283,0.9309047746012433,3.910194293084271,0.09838804832847863,0.12795556911182962
